label,youtube_id,time_start,time_end,split,is_cc
playing ukulele,5bA8W8DDL-U,57,67,train,0
playing ukulele,5bP5CgOPfUg,39,49,train,0
playing ukulele,5LaHQXRaSAY,206,216,train,0
playing ukulele,5oqY3-iTbHw,27,37,train,0
playing ukulele,5vL2GOhO-aA,93,103,train,0
playing ukulele,5wilzhZVBFM,26,36,train,0
playing ukulele,5zxWwGNlHhQ,235,245,train,0
playing ukulele,61C4TPNs7iA,52,62,train,0
playing ukulele,61pXq6ki4co,168,178,train,0
playing ukulele,644dCz0_SpM,37,47,train,0
playing ukulele,6dfjggoKngM,51,61,train,1
playing ukulele,6jTF9fabiIM,43,53,train,0
playing ukulele,6Lg6nH5nmho,195,205,train,0
playing ukulele,6rZU52kSMtE,90,100,train,1
playing ukulele,7sUV4_rMcUI,2,12,train,0
playing ukulele,7UB2Gd5ydb0,41,51,train,0
playing ukulele,7Y1k9RV4Y1Q,27,37,train,0
playing ukulele,80xTSGdXqUk,7,17,train,0
playing ukulele,8cSrnct-nP4,117,127,train,0
playing ukulele,8edlgV9JA_Q,43,53,train,0
playing ukulele,8hRJhFooDU4,10,20,train,0
playing ukulele,8Zn6GgOwsG4,44,54,train,0
playing ukulele,97xBIaMD-_g,51,61,train,0
playing ukulele,99co4wJBwQ4,21,31,train,0
playing ukulele,9gR_3xxbBY0,55,65,train,0
playing ukulele,9ouh_hj1NGs,100,110,train,0
playing ukulele,9RSCxujzbBU,225,235,train,0
playing ukulele,9YFoYmr_BKA,105,115,train,0
playing ukulele,A-ACnOg9DwU,67,77,train,0
playing ukulele,A15_c5BYUwU,37,47,train,0
playing ukulele,A1ritXyw7gs,44,54,train,0
playing ukulele,a3hCChOoXoI,2,12,train,0
playing ukulele,A45mQIRW1Qg,68,78,train,0
playing ukulele,A4Y0XM0_hF4,90,100,train,0
playing ukulele,a5-NdHnWgys,237,247,train,0
playing ukulele,A6HQHjkTHHE,229,239,train,0
playing ukulele,A6oVKSOEs0A,58,68,train,0
playing ukulele,abI7JWLoIZM,26,36,train,0
playing ukulele,AGEEAStPKkE,42,52,train,0
playing ukulele,aIMRkjiZ31I,34,44,train,0
playing ukulele,aJCdsoRa9vY,6,16,train,0
playing ukulele,Ak9WTXOvgl0,12,22,train,0
playing ukulele,AKtvgTlKpxc,33,43,train,0
playing ukulele,aPdBqzGH3uo,4,14,train,0
playing ukulele,ApYD0Ak7ptI,0,10,train,0
playing ukulele,AWf9P57I-80,1,11,train,0
playing ukulele,axSHmj-KHUQ,13,23,train,0
playing ukulele,AYoqgGYudd0,64,74,train,0
playing ukulele,b-AZPBhlhXI,176,186,train,0
playing ukulele,B1fmkiJtcDQ,9,19,train,0
playing ukulele,BbatNyPMgaM,291,301,train,0
playing ukulele,Bez2dLlZvps,1,11,train,0
playing ukulele,bf4tCCG2WXE,113,123,train,0
playing ukulele,bhKpanKn3WA,45,55,train,0
playing ukulele,BL3GXi8Fq2w,114,124,train,0
playing ukulele,bnm0ztYG4xs,154,164,train,0
playing ukulele,bnpWlPdWEAY,29,39,train,0
playing ukulele,BOY5D-6aE1g,24,34,train,0
playing ukulele,bVUN8_Ah9kg,142,152,train,0
playing ukulele,c6nSdNgJWgY,0,10,train,0
playing ukulele,C8aOYEwsTN0,3,13,train,0
playing ukulele,cC_0z5BKxxo,37,47,train,0
playing ukulele,cjbG9SBK_Rs,68,78,train,0
playing ukulele,cjlellPePbU,15,25,train,0
playing ukulele,cqnCR9jpvuU,135,145,train,0
playing ukulele,c_ceA8agOPY,0,10,train,0
playing ukulele,D-HVjbmS-E4,237,247,train,0
playing ukulele,DacHQYm04jA,1,11,train,0
playing ukulele,dbl3cgIbsRQ,432,442,train,0
playing ukulele,dE00vlfnAV8,44,54,train,0
playing ukulele,dEf2eKEh890,10,20,train,0
playing ukulele,DhcdARG68dk,215,225,train,0
playing ukulele,DojOek8Eisk,40,50,train,0
playing ukulele,DVa6i10k9lQ,13,23,train,0
playing ukulele,DVzI7PP0Yo8,120,130,train,0
playing ukulele,D_jb3o4tnmM,0,10,train,0
playing ukulele,E4uzOzf8nek,150,160,train,0
playing ukulele,e8DORc13xdI,182,192,train,0
playing ukulele,EBsy-R4TQeU,55,65,train,0
playing ukulele,ED6PGnm6rQ0,1,11,train,0
playing ukulele,edc34mHxgoc,92,102,train,1
playing ukulele,EdXtPPhaVn0,37,47,train,0
playing ukulele,egAwivSZqsw,5,15,train,0
playing ukulele,emtjWeYTDcU,37,47,train,0
playing ukulele,ePEtOyqFShU,6,16,train,0
playing ukulele,EqFwquZvgOM,2,12,train,0
playing ukulele,ERWn0QbZuAY,61,71,train,0
playing ukulele,EW6kXHuYSQA,108,118,train,0
playing ukulele,f--vAztOh7U,2,12,train,0
playing ukulele,F-TCTkr3PZo,108,118,train,0
playing ukulele,f8RVNCw_e0o,59,69,train,0
playing ukulele,f95SIXvU2ec,39,49,train,0
playing ukulele,FCj1Q-443nI,3,13,train,0
playing ukulele,FCPJ9CGNkUo,42,52,train,0
playing ukulele,ffeEHltGczw,47,57,train,0
playing ukulele,fgJQgntLfi4,1,11,train,0
playing ukulele,Fiqmmy0R1v4,82,92,train,0
playing ukulele,fl7D7WTndK8,25,35,train,0
playing ukulele,FSclWCzgX5g,19,29,train,0
playing ukulele,FVLQ-qniQpQ,63,73,train,0
playing ukulele,fwPTsPApp3c,24,34,train,0
playing ukulele,fYXxkYBQ7i4,252,262,train,0
playing ukulele,g0DcSWH2O5E,25,35,train,0
playing ukulele,G4SDWgZJNng,2,12,train,0
playing ukulele,GAmVBcJ1-i8,319,329,train,0
playing ukulele,gAN8d0j2exo,53,63,train,1
playing ukulele,gBrH_Typhyk,130,140,train,0
playing ukulele,GCh-_o67jVY,160,170,train,0
playing ukulele,gcuDN560XoE,24,34,train,0
playing ukulele,GcuzqXzghSw,37,47,train,0
playing ukulele,gdt6c80qU28,0,10,train,0
playing ukulele,gJEqTrtA2fs,32,42,train,0
playing ukulele,GKsa8YHbYY8,112,122,train,0
playing ukulele,gSGF_vPTdDA,63,73,train,0
playing ukulele,gsrBxsGk5vM,137,147,train,0
playing ukulele,Gsvmu2pkx3U,163,173,train,0
playing ukulele,GvbO-Djfxn8,12,22,train,0
playing ukulele,gYJuiSffupo,7,17,train,0
playing ukulele,GzH5L7rsifg,199,209,train,0
playing ukulele,h5QaUSonm4w,593,603,train,0
playing ukulele,H8z1_9qlMPg,2,12,train,0
playing ukulele,hAl_XPwU0fQ,2,12,train,0
playing ukulele,hCUlZJpG-74,138,148,train,0
playing ukulele,hfMKflyFUXM,51,61,train,0
playing ukulele,hlfBnwCWsHc,10,20,train,0
playing ukulele,HmoekFLt_Bs,2,12,train,0
playing ukulele,HQGyZ3A7ZBg,90,100,train,0
playing ukulele,HTdl2h5NWhQ,98,108,train,0
playing ukulele,huCL6suPtDk,18,28,train,0
playing ukulele,hvVZbjr391I,3,13,train,0
playing ukulele,HwELBXKGX1U,134,144,train,1
playing ukulele,i2axciXbyXE,33,43,train,0
playing ukulele,i49Y69H2J5E,16,26,train,0
playing ukulele,I65HlDKBHaI,143,153,train,0
playing ukulele,IANA2pWYRnA,184,194,train,0
playing ukulele,IgbvblJVjLw,20,30,train,0
playing ukulele,iJCkQ8vq_P8,234,244,train,0
playing ukulele,IONDEvIS9d8,38,48,train,0
playing ukulele,IpUoSrE6DZE,104,114,train,0
playing ukulele,ITvoPJCpPLE,65,75,train,0
playing ukulele,iv0JCJyS5P0,48,58,train,0
playing ukulele,ixeiFrJGL90,142,152,train,0
playing ukulele,i_GqyK7yE0Q,77,87,train,0
playing ukulele,j3z3xBP0p4o,137,147,train,0
playing ukulele,J5swPkHq-7U,13,23,train,0
playing ukulele,JA-0AceZ7IA,177,187,train,0
playing ukulele,jC9wsL2MhyU,4,14,train,0
playing ukulele,JCItmwPHhVk,28,38,train,0
playing ukulele,jCoJS7TZMCg,54,64,train,0
playing ukulele,JfIThiyr1pA,56,66,train,0
playing ukulele,jmU3Idc1iC0,8,18,train,0
playing ukulele,jNtblrQzwmA,156,166,train,0
playing ukulele,JuPKnpl3s4Y,672,682,train,0
playing ukulele,Jvyypxkp4p0,193,203,train,0
playing ukulele,k1GONXFI-Hg,68,78,train,0
playing ukulele,k2OGasglg5I,133,143,train,1
playing ukulele,KAp2NM9HQgE,271,281,train,0
playing ukulele,Kfx_6vprysQ,61,71,train,0
playing ukulele,KGgh2lY7Vik,33,43,train,0
playing ukulele,kJhyLHoW0kg,25,35,train,0
playing ukulele,KmdSx5cmY-M,9,19,train,0
playing ukulele,ksdIVYPsnGI,78,88,train,0
playing ukulele,kUPc9nQL_-A,4,14,train,0
playing ukulele,kvotTs2bxxQ,8,18,train,0
playing ukulele,kWKKdesyL3c,3,13,train,0
playing ukulele,L0NqmBznFs4,29,39,train,0
playing ukulele,l3HTTGTlG0Q,57,67,train,0
playing ukulele,LAnpDyXyL54,10,20,train,0
playing ukulele,LBTR46lLhnc,18,28,train,0
playing ukulele,lDTiKYPRo0A,1,11,train,0
playing ukulele,LIh5MW21Rwk,9,19,train,0
playing ukulele,LO6DLu6kutI,17,27,train,0
playing ukulele,loKtLV6ckq0,273,283,train,0
playing ukulele,lpNCEksNxMA,22,32,train,0
playing ukulele,ltICkcOXKGU,39,49,train,0
playing ukulele,LTR7qWDeB_E,46,56,train,0
playing ukulele,LtTYa8HfA20,27,37,train,0
playing ukulele,M2ngIcnVO94,3,13,train,0
playing ukulele,m5afamRcGF8,52,62,train,0
playing ukulele,m8gGt5pHhcU,45,55,train,0
playing ukulele,mjcZfcr4jkk,4,14,train,0
playing ukulele,mNp_UO_WmBI,3,13,train,0
playing ukulele,MOWsbbYYIJI,135,145,train,0
playing ukulele,Mq_Q0LTwMpA,108,118,train,0
playing ukulele,MsRIrytbWFI,3,13,train,0
playing ukulele,mWl7iXwQVR0,168,178,train,0
playing ukulele,N3vIoBKZU8A,6,16,train,0
playing ukulele,N4uqHTLiLRU,0,10,train,0
playing ukulele,n6jDtWMR6JU,18,28,train,0
playing ukulele,N78i3aYg7mA,17,27,train,0
playing ukulele,N9oIfl12D1c,494,504,train,0
playing ukulele,Nc-16FfFbC4,9,19,train,0
playing ukulele,nDFPgvogT0U,159,169,train,0
playing ukulele,NDoRzLFD5Tw,106,116,train,1
playing ukulele,NepJVBgyDJA,0,10,train,0
playing ukulele,Ng4VNG-_XHY,10,20,train,0
playing ukulele,NHstOot2-lU,9,19,train,0
playing ukulele,NKP8SG_gkCA,11,21,train,0
playing ukulele,nKPkwdlOBxg,41,51,train,0
playing ukulele,NLFdO5hO0Rs,218,228,train,0
playing ukulele,Nmn5rMKN-eo,109,119,train,0
playing ukulele,nnXoaHFSkjo,51,61,train,0
playing ukulele,NOZ5ceIdF-U,1,11,train,0
playing ukulele,NPnf4f8KQAk,6,16,train,0
playing ukulele,nU2_J0W2bwQ,3,13,train,0
playing ukulele,nuSJNjrIi4o,147,157,train,0
playing ukulele,nV-oPFToC8A,4,14,train,0
playing ukulele,nW93MPFhrSo,30,40,train,0
playing ukulele,o1me4vBMJLM,10,20,train,0
playing ukulele,O5lLKC-RZ3w,233,243,train,0
playing ukulele,oaaV-Hoytao,29,39,train,0
playing ukulele,OELUl7M9SMw,22,32,train,0
playing ukulele,oG4v6dvFIYk,26,36,train,0
playing ukulele,OiT3M7koHOw,16,26,train,0
playing ukulele,ojB7zJvNqsU,0,10,train,0
playing ukulele,ojb9SU3kVu8,13,23,train,0
playing ukulele,OMaK7teHAww,122,132,train,0
playing ukulele,OPN7MCdL6UY,19,29,train,0
playing ukulele,OqGx3NgR9kg,54,64,train,0
playing ukulele,ORZ7p5XA-EU,14,24,train,0
playing ukulele,OT-BZPKs3bA,47,57,train,0
playing ukulele,otC1_U3jMWA,38,48,train,0
playing ukulele,OuoR6ZPXKAE,2,12,train,0
playing ukulele,ouOx5KBK-qg,0,10,train,0
playing ukulele,oVqdTDdDVYg,79,89,train,1
playing ukulele,oXAtphfyLiY,66,76,train,0
playing ukulele,OY6GMWVpYTo,95,105,train,0
playing ukulele,oZrWvb1JQg0,131,141,train,0
playing ukulele,O_n4rana8NA,14,24,train,0
playing ukulele,P0D6GmmiiXg,178,188,train,0
playing ukulele,P0x_7BYG608,170,180,train,0
playing ukulele,P1BUbZCTb3w,115,125,train,0
playing ukulele,P56TfgbL8OE,101,111,train,0
playing ukulele,PAwzmJs6bV8,7,17,train,0
playing ukulele,pbMidkDYia8,357,367,train,0
playing ukulele,PBTJQMkD5Hc,35,45,train,0
playing ukulele,pcpDuVKOUSc,102,112,train,0
playing ukulele,Pj4F_rpD1ow,0,10,train,0
playing ukulele,pLAXC_ZrCOY,6,16,train,0
playing ukulele,pnrSoK0MLXQ,167,177,train,0
playing ukulele,pOQw6Wpl15E,1,11,train,0
playing ukulele,Pp7hKdybIMc,334,344,train,0
playing ukulele,pT-ejMpAILU,109,119,train,0
playing ukulele,PTrTNQCSjQ0,3,13,train,0
playing ukulele,pw-RgDovdSM,20,30,train,0
playing ukulele,pXKeruvqeoo,2,12,train,0
playing ukulele,P_jE2UwkMF0,25,35,train,0
playing ukulele,P_mLPm2_G0g,192,202,train,0
playing ukulele,p_Qvp18i8qA,38,48,train,0
playing ukulele,q25W6uNPMRA,123,133,train,0
playing ukulele,qCOn8OgN66I,167,177,train,0
playing ukulele,qd41d-p62do,0,10,train,0
playing ukulele,QkHf-C8oA7k,1,11,train,0
playing ukulele,QkQRjDrXyf8,363,373,train,0
playing ukulele,qmc5nXMvp_M,8,18,train,0
playing ukulele,qmtutdZG4zQ,76,86,train,0
playing ukulele,qpgwBEuv0-0,134,144,train,1
playing ukulele,QpmcGb1BffU,61,71,train,0
playing ukulele,qRqpR_KeKIQ,14,24,train,0
playing ukulele,QsBiF6XNHcc,118,128,train,0
playing ukulele,qVcGdY0zWGE,0,10,train,0
playing ukulele,QVYzDhwinfU,86,96,train,0
playing ukulele,r1jqySH-G10,239,249,train,0
playing ukulele,R9K4DTqL7Uk,59,69,train,0
playing ukulele,rAAVEoyIDRw,120,130,train,0
playing ukulele,rAgmXW8uFCY,107,117,train,0
playing ukulele,RbI-Ul9Zbxg,4,14,train,0
playing ukulele,rdQMKq8NY4k,2,12,train,0
playing ukulele,rIwrS9gL7qk,1,11,train,0
playing ukulele,rjlyiGMlulc,60,70,train,0
playing ukulele,RlkIC7Aoeag,35,45,train,0
playing ukulele,RNBLlPAxhVA,50,60,train,0
playing ukulele,s3aTjtKczwI,93,103,train,0
playing ukulele,SFOtTKsyUfo,4,14,train,0
playing ukulele,sgf_5QwqlyM,100,110,train,0
playing ukulele,SPAsra_iD4s,9,19,train,0
playing ukulele,sqoHNt9vm-Y,47,57,train,0
playing ukulele,sQP4rxwR7sg,6,16,train,0
playing ukulele,sriuUXebIbU,12,22,train,0
playing ukulele,SwkalRgGX58,71,81,train,0
playing ukulele,SWN5dGK3UgM,20,30,train,0
playing ukulele,sX9BXcdrJnA,93,103,train,0
playing ukulele,t1A3DAuETjc,72,82,train,0
playing ukulele,tbhBh2BgHBA,1,11,train,0
playing ukulele,tCPBZF2p_lo,2,12,train,0
playing ukulele,TF-YJdu-21w,209,219,train,0
playing ukulele,tfH8sC69-Yg,16,26,train,0
playing ukulele,ToRhrVMii7c,14,24,train,0
playing ukulele,tQ5sjYtLaYo,57,67,train,0
playing ukulele,TrNGzCoRMwM,188,198,train,0
playing ukulele,TWT_mBIzpPM,177,187,train,0
playing ukulele,u1DMEYiZ0Eo,14,24,train,0
playing ukulele,U2HGi973484,18,28,train,0
playing ukulele,ud5mtzhFSuw,134,144,train,0
playing ukulele,uIFvNuQjfHE,111,121,train,0
playing ukulele,UM4AMIQ0_HE,62,72,train,0
playing ukulele,uojeevMO44k,40,50,train,0
playing ukulele,UQJjPUbIxgI,54,64,train,0
playing ukulele,uu_KdWX4JDw,7,17,train,0
playing ukulele,UVOUqXffaT0,150,160,train,0
playing ukulele,uWtwjGbAUEM,160,170,train,0
playing ukulele,UYZAAkulYd4,47,57,train,0
playing ukulele,V9NmxO0wiMo,51,61,train,0
playing ukulele,vFpIPRNY5yU,0,10,train,0
playing ukulele,Vm3JlSzyW68,1,11,train,0
playing ukulele,VQrm8aimHy0,8,18,train,0
playing ukulele,VyDLfCSjMp4,1057,1067,train,0
playing ukulele,vYGmqeErD7I,214,224,train,0
playing ukulele,V_juu4j824I,16,26,train,0
playing ukulele,wEcTT9ZYdmw,0,10,train,0
playing ukulele,wEdpCF9Bq2M,146,156,train,0
playing ukulele,wF58K0YTSO0,28,38,train,0
playing ukulele,WHGNoqSc1W4,30,40,train,0
playing ukulele,wN-30mCDGRk,36,46,train,0
playing ukulele,wNJbub_sdaI,16,26,train,0
playing ukulele,WOtpGmlByqc,60,70,train,0
playing ukulele,WTBSI76oQkY,4,14,train,0
playing ukulele,X-nC7RQ8E44,129,139,train,1
playing ukulele,x4e9CYx2pRI,2,12,train,0
playing ukulele,x9wtWLd88L4,15,25,train,0
playing ukulele,XaTnnouht6w,7,17,train,0
playing ukulele,xAzsRf6JNs0,1,11,train,0
playing ukulele,xkIc8RgjjVw,50,60,train,0
playing ukulele,XnbH4EvrSUw,18,28,train,0
playing ukulele,xnfKgjM1Vlc,28,38,train,0
playing ukulele,xszOnuGNIvM,68,78,train,0
playing ukulele,xXp_5xP7TNY,169,179,train,0
playing ukulele,y-UZc4RTmz4,80,90,train,0
playing ukulele,Y1elwckGzbI,100,110,train,0
playing ukulele,Y5pI5uS8Ie0,68,78,train,0
playing ukulele,y7dcNdp1uEo,66,76,train,0
playing ukulele,Y8rhRWH8rYc,1,11,train,0
playing ukulele,yAaJLRCuAMI,12,22,train,0
playing ukulele,yCSH4jrF0pI,264,274,train,0
playing ukulele,yd4Xu9bSWVQ,22,32,train,0
playing ukulele,YDoE31Rlbv8,0,10,train,0
playing ukulele,YOl0TfuE2gI,135,145,train,0
playing ukulele,yQC-OmwSKuo,27,37,train,0
playing ukulele,YszbOz38VFE,20,30,train,0
playing ukulele,yWj_gfFFf7U,6,16,train,0
playing ukulele,yxvpvN5Egns,8,18,train,0
playing ukulele,yyAyp6CtPe4,9,19,train,0
playing ukulele,Y_0IDdmpJdw,101,111,train,0
playing ukulele,Z-iFtdRLb3o,61,71,train,0
playing ukulele,zcEqOPp-j6U,302,312,train,0
playing ukulele,ZFmhln0vUWE,33,43,train,0
playing ukulele,Zhwaea-sxIc,8,18,train,0
playing ukulele,ZMeBPKpv2vY,13,23,train,0
playing ukulele,ZNdpDR7AfZ8,27,37,train,0
playing ukulele,ZqVJDTBIHPo,40,50,train,0
playing ukulele,ZQWO_DYnq5Q,73,83,train,0
playing ukulele,Ztt00Z4EHvs,15,25,train,0
playing ukulele,zxqyIbGJbyM,14,24,train,0
playing ukulele,ZZ2MSFpYNgM,62,72,train,0
playing ukulele,ZzGM3pmvhZs,1756,1766,train,0
playing ukulele,_-ehtlYbWNo,66,76,train,0
playing ukulele,_EPn8cZMALc,176,186,train,0
playing ukulele,_fH2KlsOOkU,193,203,train,0
playing ukulele,_IfE17Ry7jA,84,94,train,0
playing ukulele,_RP8EJBACLU,63,73,train,0
playing violin,-DCyVd5Ilyk,39,49,train,0
playing violin,-EBaSAYCDu8,41,51,train,0
playing violin,-Sb-EK_m4gM,150,160,train,0
playing violin,-ToJaKgfuX4,44,54,train,0
playing violin,-V44aYCVuWU,1,11,train,0
playing violin,02mqLT9Y2sc,59,69,train,0
playing violin,0iirJIky7G8,15,25,train,0
playing violin,150vkzB1kuU,155,165,train,0
playing violin,17ivLGFukBc,0,10,train,0
playing violin,1gXIARWAwgQ,81,91,train,0
playing violin,1MjgbLTL8M4,53,63,train,0
playing violin,1R8xOy0vapc,247,257,train,0
playing violin,20thlVMedIc,288,298,train,0
playing violin,277WwFwLLYw,62,72,train,0
playing violin,28nertVZwXQ,199,209,train,0
playing violin,2kiRRz3FrKU,22,32,train,0
playing violin,2lM1ctAn6Fw,78,88,train,0
playing violin,2WzgVK-z25M,130,140,train,0
playing violin,2ZZ0a7B0FgI,34,44,train,0
playing violin,33EwlolKi1s,33,43,train,0
playing violin,39yUbjNDU_Y,32,42,train,0
playing violin,3gcveplqBRc,0,10,train,0
playing violin,3GsMxdDBT3o,17,27,train,0
playing violin,3ItWusl2Kzg,184,194,train,0
playing violin,3iXWPTcycQM,41,51,train,0
playing violin,3JPLGE_Hq2Y,81,91,train,0
playing violin,3ZTuZrohU10,38,48,train,0
playing violin,40HibbPkJVI,0,10,train,0
playing violin,4cWZb8uoVlk,92,102,train,0
playing violin,4lk0_EgQtVU,256,266,train,0
playing violin,4X1YsiJERGI,2,12,train,0
playing violin,52Wtvaa4eLg,3,13,train,0
playing violin,5fEyNLaaKk8,43,53,train,0
playing violin,5nTgIfc5H5w,2,12,train,0
playing violin,5_PNyBp1UiM,7,17,train,0
playing violin,60ztNmktSiY,46,56,train,0
playing violin,62dh0oXHgPw,1,11,train,0
playing violin,66CLAO5zaB4,6,16,train,0
playing violin,6dgi5B-MI7E,40,50,train,0
playing violin,6GoBiWce4nE,176,186,train,0
playing violin,6HC5ZH-CLwU,0,10,train,0
playing violin,6kpD_ri63aQ,236,246,train,0
playing violin,6n6qBLZZtfw,18,28,train,0
playing violin,6UTymwm6IKk,5,15,train,0
playing violin,6xOY0bEHaZQ,94,104,train,0
playing violin,6XsAd7gJB6A,23,33,train,0
playing violin,72fUFtAJGZg,5,15,train,0
playing violin,743i4--cfhc,63,73,train,0
playing violin,7dcBEtZeTlg,1,11,train,0
playing violin,7OjA474lFak,121,131,train,0
playing violin,7o_njtdKjiA,76,86,train,1
playing violin,7WBsaDvVJv8,37,47,train,0
playing violin,81XPbFeBKrE,31,41,train,0
playing violin,87TRiL1L1Ek,134,144,train,0
playing violin,8ao9LZLn0Hs,6,16,train,0
playing violin,8LzpiO8y3e4,36,46,train,0
playing violin,8V2DchuKW2g,71,81,train,0
playing violin,91PWJFHQMak,1,11,train,0
playing violin,94RkWuEtQJs,193,203,train,0
playing violin,98qrwX_ph4E,0,10,train,0
playing violin,9cz5yXaLtFI,34,44,train,0
playing violin,9GvYwfiA7CA,147,157,train,0
playing violin,9k4s2Hby6eA,16,26,train,0
playing violin,9xJevTO-ITU,276,286,train,0
playing violin,9y8x9xpz9oE,14,24,train,0
playing violin,a1OPJrtIEuE,2,12,train,0
playing violin,a7c-9f2G-9Q,110,120,train,0
playing violin,AbZczEigSUs,3,13,train,0
playing violin,AllZUHfb43Q,8,18,train,0
playing violin,ansOJK1U5Ks,0,10,train,0
playing violin,AOPvFpwN1CY,104,114,train,0
playing violin,aRJXxA_1f6U,10,20,train,0
playing violin,AtJiSi-IE24,453,463,train,0
playing violin,auBPeGIeuJI,10,20,train,0
playing violin,auK7kdekBaU,45,55,train,0
playing violin,au__kqkwCOc,12,22,train,0
playing violin,aZQ1r0_9Ixs,513,523,train,0
playing violin,B1uwJLPWFx4,43,53,train,0
playing violin,bAzirL3mq_E,85,95,train,0
playing violin,bbH2_WNFa1g,57,67,train,0
playing violin,BCyCy2CzD-0,107,117,train,0
playing violin,BeBmAbyK6vg,15,25,train,0
playing violin,BEBV1pEZ1eM,21,31,train,0
playing violin,Bj66DhI3WNU,17,27,train,0
playing violin,bkrEunphZ-w,13,23,train,0
playing violin,BlHndPUBJWI,38,48,train,0
playing violin,BUdx_XeYelI,72,82,train,0
playing violin,Bulsf_47ifY,114,124,train,0
playing violin,bVptExOqxC0,73,83,train,0
playing violin,bWcTxzeNq_E,2,12,train,0
playing violin,c24zIkPnLYI,61,71,train,0
playing violin,C7aAv2-V0J8,77,87,train,0
playing violin,cAidKZNFJrg,3,13,train,0
playing violin,cAmvjLAZpBQ,83,93,train,0
playing violin,casN4nUhivQ,21,31,train,0
playing violin,cBg2Uq7cwWI,93,103,train,0
playing violin,CH_flsfnSnw,29,39,train,0
playing violin,CkciU5cNchk,3,13,train,0
playing violin,CMJSf44mDIE,123,133,train,0
playing violin,CnE3q5MasHA,88,98,train,0
playing violin,cOyBI5QnJCY,23,33,train,0
playing violin,cp9aurWk9H8,21,31,train,0
playing violin,cu0DsDuOi5g,2,12,train,0
playing violin,CvEsqhepKnM,27,37,train,0
playing violin,cWbgtHOFq88,85,95,train,0
playing violin,c_6ALopQjqs,87,97,train,0
playing violin,d1yfX6VnrSU,283,293,train,0
playing violin,d2hYJJzyglo,0,10,train,0
playing violin,D5213U_kmzw,241,251,train,0
playing violin,d7Ny0aaL90E,303,313,train,0
playing violin,dc7RgbbxJ-M,268,278,train,0
playing violin,dE9kS3HKfXE,8,18,train,0
playing violin,diKtyveoJz8,2,12,train,0
playing violin,dJbwCU7pQZ0,150,160,train,0
playing violin,dKN7_-UmByk,6,16,train,0
playing violin,dmI-5Mdo2yY,7,17,train,0
playing violin,DRCoIocCLYA,280,290,train,0
playing violin,drjzVEEgzxI,144,154,train,0
playing violin,dSneaPEoUVw,385,395,train,0
playing violin,E6R26QSGPwg,136,146,train,0
playing violin,e9odbnXgsno,136,146,train,0
playing violin,EbohwNbt6Ds,10,20,train,0
playing violin,EcrdSx4hgt0,0,10,train,0
playing violin,EdkgmCdSnxw,58,68,train,0
playing violin,EGq4Bj0hNmc,83,93,train,0
playing violin,ei6OA_1DCcM,183,193,train,0
playing violin,eJ6uDyra_hA,8,18,train,0
playing violin,eRh-mI4MzjI,19,29,train,0
playing violin,f6LRtwtzfK0,66,76,train,0
playing violin,f6wOMVkehiM,65,75,train,0
playing violin,fbNRBrNvAc4,205,215,train,0
playing violin,fgL83KdXw_U,50,60,train,0
playing violin,fHaLqCOfEeY,449,459,train,0
playing violin,fKJRhj6zepI,14,24,train,0
playing violin,FOWrxUAx8yY,190,200,train,0
playing violin,FSXP7BtYFQ4,202,212,train,0
playing violin,ftQ0Mlrokwk,58,68,train,0
playing violin,FwLEqg9WEQ0,13,23,train,0
playing violin,FYv-2ehoGWo,120,130,train,0
playing violin,F_jK97DiFmk,119,129,train,0
playing violin,F_WZZd7efr0,178,188,train,0
playing violin,f_yl7F-7ygo,10,20,train,0
playing violin,G4HxSgx6C00,84,94,train,0
playing violin,GgxCsSD4pDE,0,10,train,0
playing violin,gh2k3Mb6qys,17,27,train,0
playing violin,gLa3EUTcCsQ,674,684,train,0
playing violin,Gm0kZrAYODQ,102,112,train,0
playing violin,GnueJsTVBkg,195,205,train,0
playing violin,gpfVWvx_LB8,3,13,train,0
playing violin,GQRRuDpWha8,24,34,train,0
playing violin,grGgRjJ8BgE,3,13,train,0
playing violin,GsvsmjWmqm4,22,32,train,0
playing violin,gu2C3IATqTQ,14,24,train,0
playing violin,GUAN6epWKHQ,21,31,train,0
playing violin,GYlzF65HRJA,70,80,train,0
playing violin,g_wbgj3QuaI,131,141,train,0
playing violin,G_ze3vaGEos,3,13,train,0
playing violin,H7jy0tE12YM,94,104,train,0
playing violin,hA0NT_uR7CE,61,71,train,0
playing violin,hdcGdq_N0ng,3,13,train,0
playing violin,hGlkiE-eT3Y,143,153,train,0
playing violin,hI5arzbL2Is,24,34,train,0
playing violin,hLqHqcbmGh4,90,100,train,0
playing violin,HQHL6xSUxj8,53,63,train,0
playing violin,hTW6n2AT77w,14,24,train,0
playing violin,I9WnVpkN0y8,21,31,train,0
playing violin,IaAx_7WPaKk,68,78,train,0
playing violin,IaojuVPAvMc,113,123,train,0
playing violin,IcNETywuQ9E,140,150,train,0
playing violin,iG7uoEfiAE0,375,385,train,0
playing violin,Iltj25MnSwQ,1,11,train,0
playing violin,Im9FrevM7T0,3,13,train,0
playing violin,in6GdbTO_ac,17,27,train,0
playing violin,INR16ngaL7U,3,13,train,0
playing violin,IxfeqmkzFVM,24,34,train,0
playing violin,iYvf3tE2_qc,25,35,train,0
playing violin,IYZZhmmHayo,73,83,train,0
